time10,energy11,x13,y14,z15,coincidence22
5.56036784021664851410116e-04,1.081e-01,-1.114e+02,7.337e+01,4.826e+01,Compton
5.56036835358161103323726e-04,4.029e-01,-1.155e+02,7.993e+01,6.156e+01,PhotoElectric
5.56060602423893036300173e-04,2.161e-01,-1.006e+02,4.055e+01,3.912e+01,PhotoElectric
5.56103552832195560835793e-04,8.506e-02,-1.381e+02,-3.738e+00,-4.682e-01,Compton
5.56155969218168630754939e-04,3.563e-02,-1.018e+02,6.862e+01,3.180e+01,Compton
5.56155971525828011180204e-04,1.263e-01,-1.021e+02,6.846e+01,3.121e+01,PhotoElectric
5.56166122557420240790638e-04,1.496e-02,1.022e+02,1.322e+01,7.051e+01,Compton
5.56420173071015921988092e-04,4.655e-02,1.096e+02,-2.992e+01,-7.151e+01,Compton
5.56420175168751535675626e-04,7.280e-02,1.102e+02,-2.995e+01,-7.157e+01,Compton
5.56420140168712969511167e-04,1.882e-01,-1.033e+02,1.698e+01,5.369e+01,Compton
5.56420144281665352697930e-04,2.915e-02,-1.034e+02,1.809e+01,5.424e+01,Compton
5.56420144667932109125430e-04,1.551e-01,-1.033e+02,1.816e+01,5.431e+01,Compton
5.56420148954619216835615e-04,1.409e-01,-1.042e+02,1.780e+01,5.342e+01,PhotoElectric
5.57181472176574983483366e-04,5.108e-01,1.064e+02,-6.347e+01,4.563e+01,PhotoElectric
5.57181766293928502388477e-04,2.631e-01,-1.029e+02,3.302e+01,5.251e+01,Compton
5.57181814545620532341808e-04,3.789e-02,-1.059e+02,2.108e+01,6.010e+01,Compton
5.57181839428987817422478e-04,2.057e-01,-1.010e+02,1.632e+01,6.324e+01,PhotoElectric
5.58004662599620210490514e-04,0.000e+00,1.202e+02,-3.937e+01,-2.896e+01,RayleighScattering
5.58004691212905996368365e-04,1.775e-01,1.280e+02,-4.286e+01,-2.961e+01,Compton
5.58004696840119318416995e-04,1.694e-01,1.266e+02,-4.377e+01,-2.935e+01,PhotoElectric
5.58098962748204002748409e-04,3.337e-01,-1.045e+02,6.353e+01,-1.307e+01,Compton
5.58284975201247591659881e-04,3.062e-01,1.153e+02,-1.044e+01,-6.775e+01,PhotoElectric
5.58469876531138818311073e-04,2.404e-01,1.021e+02,5.783e+01,-2.581e+01,Compton
5.58469900819411383362245e-04,2.693e-01,1.049e+02,5.144e+01,-2.793e+01,PhotoElectric
5.58579811419474383041295e-04,1.251e-01,-1.166e+02,1.804e+01,6.693e+01,Compton
5.58579848277572770659516e-04,3.489e-02,-1.235e+02,1.112e+01,6.172e+01,Compton
5.58579850463427566437113e-04,2.544e-01,-1.235e+02,1.083e+01,6.113e+01,PhotoElectric
5.58631545745459320330417e-04,1.348e-01,-1.085e+02,-8.122e+01,1.901e+01,Compton
5.58631546708095107385550e-04,2.577e-01,-1.084e+02,-8.147e+01,1.891e+01,PhotoElectric
5.58637602983999494339618e-04,1.589e-01,-1.002e+02,-3.837e+00,-2.297e+01,PhotoElectric
5.58907323143133542495131e-04,3.323e-01,1.005e+02,6.821e+01,2.705e+01,Compton
5.58907324175500659635407e-04,1.768e-01,1.003e+02,6.814e+01,2.728e+01,PhotoElectric
5.59531059093553231886808e-04,9.152e-03,1.176e+02,4.713e+01,-6.328e+01,Compton
5.59531072779334581225597e-04,2.282e-01,1.204e+02,4.990e+01,-6.447e+01,Compton
5.59531103709156435975502e-04,2.717e-01,1.213e+02,5.438e+01,-5.640e+01,PhotoElectric
5.59728060986079472768906e-04,2.748e-02,-1.004e+02,-4.529e+01,1.151e+01,Compton
5.59728068360231109309999e-04,0.000e+00,-1.015e+02,-4.346e+01,1.206e+01,RayleighScattering
5.59728076262346161025285e-04,1.494e-01,-1.026e+02,-4.145e+01,1.270e+01,PhotoElectric
5.60317541129309285193039e-04,1.823e-01,-1.063e+02,-4.051e+01,-1.311e+01,PhotoElectric
5.60317548673753954881216e-04,1.371e-02,-1.009e+02,4.407e+00,2.065e+01,Compton
5.60317629815691308110825e-04,1.822e-01,-1.158e+02,1.685e+01,3.529e+01,Compton
5.60317670124102864583071e-04,3.133e-01,-1.184e+02,2.794e+01,3.125e+01,PhotoElectric
5.60340358986413720858433e-04,2.968e-01,1.000e+02,-3.223e+01,2.599e+01,Compton
5.60411757275073403247734e-04,1.582e-01,-1.085e+02,-8.419e+01,1.604e+01,PhotoElectric
5.60457081824303400031939e-04,1.540e-01,-1.058e+02,2.381e+01,-7.229e+01,Compton
5.60457084306686514202367e-04,6.286e-02,-1.063e+02,2.419e+01,-7.190e+01,Compton
5.60457180360665846267920e-04,2.953e-01,-1.110e+02,5.220e+01,-6.713e+01,PhotoElectric
5.60457132252536387000130e-04,5.098e-01,1.076e+02,2.386e+01,-3.447e+01,PhotoElectric
5.61048091194629294092833e-04,5.125e-01,-1.319e+02,8.869e+01,-4.215e+01,PhotoElectric
5.61663449489105989602400e-04,2.237e-01,-1.062e+02,-1.937e+01,-1.396e+01,PhotoElectric
5.61764382645201626985398e-04,2.380e-01,-1.267e+02,-9.450e+01,-4.981e+00,Compton
5.61825686091868168811625e-04,1.305e-01,-1.016e+02,1.171e+01,4.449e+01,Compton
5.61825704243832150207305e-04,7.206e-02,-1.058e+02,1.270e+01,4.118e+01,Compton
5.61825708805226814966660e-04,3.071e-01,-1.059e+02,1.272e+01,3.982e+01,PhotoElectric
5.61826065968904137838680e-04,7.566e-02,1.137e+02,-1.152e+01,1.567e+00,Compton
5.61826168133774126248192e-04,4.367e-01,1.387e+02,1.560e+00,-1.038e+01,PhotoElectric
5.62309040527088940635003e-04,9.381e-02,1.018e+02,-6.597e+01,5.907e+01,Compton
5.62309042058669033420371e-04,1.496e-01,1.017e+02,-6.552e+01,5.907e+01,PhotoElectric
5.62309020435131871190615e-04,2.770e-01,1.009e+02,-5.552e+01,3.720e+00,PhotoElectric
5.62630615381385442048956e-04,2.380e-01,1.104e+02,1.862e+01,-4.472e+01,Compton
5.62630632635811086389444e-04,2.720e-01,1.090e+02,2.332e+01,-4.642e+01,PhotoElectric
5.62764411237624243185274e-04,2.325e-01,-1.037e+02,-2.597e+01,3.397e+01,PhotoElectric
5.62780067095202144941690e-04,7.470e-02,-1.030e+02,1.169e+01,-4.889e+01,Compton
5.62780079798297881710223e-04,1.397e-01,-1.048e+02,1.507e+01,-4.909e+01,Compton
5.62780111903301324786930e-04,7.175e-02,-1.041e+02,1.647e+01,-5.859e+01,Compton
5.62780112520339863106666e-04,1.565e-01,-1.040e+02,1.630e+01,-5.861e+01,PhotoElectric
5.63315677717203533436674e-04,3.644e-01,-1.053e+02,-1.572e+01,6.326e+00,PhotoElectric
5.63347292714747364082706e-04,1.323e-01,-1.393e+02,-7.828e+01,-1.404e+01,Compton
5.63347484992635311532028e-04,0.000e+00,1.055e+02,9.206e+01,6.682e+01,RayleighScattering
5.63347487216678743590648e-04,2.788e-01,1.060e+02,9.242e+01,6.700e+01,Compton
5.63347493064939963507143e-04,5.534e-03,1.050e+02,9.362e+01,6.622e+01,Compton
5.63478425917527119166917e-04,1.444e-01,1.195e+02,-6.854e+00,1.489e+01,Compton
5.63478490822961661753376e-04,1.737e-01,1.282e+02,1.023e+01,1.158e+01,Compton
5.63478492664932031387670e-04,1.281e-02,1.281e+02,1.021e+01,1.212e+01,Compton
5.63478497533534839619707e-04,2.982e-02,1.287e+02,1.050e+01,1.343e+01,Compton
5.63478516998672782946367e-04,1.492e-01,1.327e+02,1.477e+01,1.349e+01,PhotoElectric
5.63478688657698969198540e-04,5.138e-02,-1.130e+02,-6.314e+01,-2.345e+01,Compton
5.63587631445819944690789e-04,5.122e-01,1.023e+02,8.513e+01,-5.654e+01,PhotoElectric
5.63587796866048566443719e-04,1.207e-01,-1.343e+02,-7.347e+00,-4.573e+00,Compton
5.63731668549773200053987e-04,5.110e-01,1.096e+02,-5.447e+01,-5.552e+01,PhotoElectric
5.64641158704293579830014e-04,0.000e+00,1.278e+02,4.499e+01,4.708e+01,RayleighScattering
5.64839358997183899405159e-04,7.749e-02,1.082e+02,5.601e+01,-1.392e+01,Compton
5.64839404503636021565027e-04,2.471e-01,1.218e+02,5.596e+01,-1.350e+01,Compton
5.64839405399352031608706e-04,1.865e-01,1.217e+02,5.595e+01,-1.328e+01,PhotoElectric
5.65099067699553325033746e-04,3.383e-01,-1.109e+02,-3.586e+01,6.186e+01,Compton
5.65099089432529854554188e-04,1.715e-01,-1.046e+02,-3.537e+01,6.028e+01,PhotoElectric
5.66040369893556940920909e-04,4.371e-01,-1.001e+02,8.374e+00,-2.857e+01,PhotoElectric
5.66040671900095099591810e-04,1.049e-01,1.106e+02,-6.454e+01,-4.983e+01,Compton
5.66040685234658696133037e-04,4.206e-02,1.122e+02,-6.157e+01,-5.193e+01,Compton
5.66040690000669307474501e-04,1.875e-01,1.135e+02,-6.171e+01,-5.245e+01,PhotoElectric
5.66112439704079479022014e-04,3.325e-01,1.071e+02,5.527e+00,1.038e+01,Compton
5.66112461377676098699119e-04,1.792e-01,1.008e+02,6.680e+00,1.112e+01,PhotoElectric
5.66112845252767860407261e-04,2.663e-01,-1.247e+02,-6.238e+01,-3.319e+01,Compton
5.66112850979375850299369e-04,2.440e-01,-1.251e+02,-6.099e+01,-3.226e+01,PhotoElectric
5.66629615462505421656647e-04,5.619e-02,-1.036e+02,8.589e+01,5.780e+01,Compton
5.66629681810927512269904e-04,0.000e+00,-1.094e+02,9.487e+01,7.456e+01,RayleighScattering
5.67476916933251900737600e-04,2.080e-01,-1.139e+02,-5.945e+01,3.003e+01,Compton
5.67476917600261642447845e-04,3.036e-01,-1.139e+02,-5.955e+01,2.986e+01,PhotoElectric
5.68612488169419299892382e-04,3.797e-02,1.144e+02,-9.172e+01,2.247e+01,Compton
5.68612543775137897240912e-04,4.745e-01,1.275e+02,-9.872e+01,2.989e+01,PhotoElectric
5.68842620091813684461701e-04,4.461e-01,-1.113e+02,-9.631e+01,3.964e+01,PhotoElectric
5.69014000351320925301379e-04,2.148e-01,-1.117e+02,2.382e+01,7.174e+00,Compton
5.69014042946636221069479e-04,2.976e-01,-1.185e+02,1.446e+01,1.264e+01,PhotoElectric
5.69014134127826206634160e-04,3.186e-01,1.003e+02,-7.058e+00,7.134e+01,Compton
5.69183479651017270456448e-04,0.000e+00,1.025e+02,-4.835e+00,6.307e+01,RayleighScattering
5.69758826662539056076562e-04,5.108e-01,-1.026e+02,5.683e+00,7.261e+01,PhotoElectric
5.69807690385977960896569e-04,1.599e-01,-1.006e+02,9.646e+01,-5.446e+01,Compton
5.69807710842662375888557e-04,8.803e-04,-1.060e+02,9.387e+01,-5.342e+01,Compton
5.69807795098126418191498e-04,1.101e-01,-1.275e+02,8.140e+01,-4.870e+01,Compton
5.69807812543699941307263e-04,7.415e-02,-1.315e+02,8.375e+01,-5.113e+01,Compton
5.69807832948574996545510e-04,1.675e-01,-1.351e+02,8.362e+01,-4.619e+01,PhotoElectric
5.69975462081367977885960e-04,2.378e-01,-1.198e+02,-5.263e+01,4.920e+01,PhotoElectric
5.70959168902172311231558e-04,5.102e-01,1.025e+02,6.238e+01,-1.457e+01,PhotoElectric
5.70958789007219033942442e-04,5.118e-01,-1.070e+02,-3.354e+01,-3.291e+01,PhotoElectric
5.71186794725302821561230e-04,5.095e-01,1.142e+02,8.540e+00,2.724e+00,PhotoElectric
5.71942194727781188720583e-04,4.179e-02,1.032e+02,-7.758e-01,3.357e+01,Compton
5.71942205322643849527142e-04,1.068e-01,1.015e+02,1.914e+00,3.382e+01,PhotoElectric
5.71941999048952145687230e-04,1.464e-01,1.061e+02,3.333e+01,2.120e+01,Compton
5.71942039758794869112879e-04,3.023e-01,1.130e+02,3.263e+01,1.118e+01,PhotoElectric
5.72201976754290993557039e-04,2.039e-01,1.040e+02,3.618e+01,-2.099e+00,PhotoElectric
5.72226279162007644280008e-04,6.736e-02,1.106e+02,-7.059e+01,-4.966e+01,Compton
5.72226322556694901901031e-04,7.766e-02,1.214e+02,-7.256e+01,-5.663e+01,Compton
5.72226356544266773380969e-04,3.661e-01,1.242e+02,-7.680e+01,-6.546e+01,PhotoElectric
5.72482058644894304874629e-04,1.322e-01,-1.027e+02,-1.023e+00,3.993e+01,Compton
5.72482084492097805655808e-04,1.843e-01,-1.024e+02,-8.767e+00,4.000e+01,PhotoElectric
5.73853694742420855808007e-04,4.264e-01,-1.275e+02,5.770e+01,-4.802e+01,PhotoElectric
5.73853803537848817552247e-04,7.494e-02,1.082e+02,-5.637e+00,-4.387e+01,Compton
5.73980699809538961499167e-04,7.855e-02,1.088e+02,-6.818e+01,-7.373e+01,Compton
5.73980595075981956526556e-04,1.710e-01,-1.390e+02,9.312e+01,7.353e+00,Compton
5.74276094258810150365580e-04,1.273e-01,-1.051e+02,7.124e+01,3.309e+01,Compton
5.74276147423706138581134e-04,3.842e-01,-1.173e+02,7.939e+01,2.697e+01,PhotoElectric
5.74650888016399030017167e-04,1.355e-02,-1.137e+02,2.092e+01,6.360e+01,Compton
5.74650904698965924767562e-04,4.981e-01,-1.172e+02,2.285e+01,6.653e+01,PhotoElectric
5.75235966727843505558182e-04,2.907e-01,-1.045e+02,6.355e+01,1.774e+01,PhotoElectric
5.75325478492163329587161e-04,1.703e-02,1.020e+02,-4.654e+01,2.180e+01,Compton
5.75325492082529683576797e-04,5.664e-02,1.060e+02,-4.632e+01,2.212e+01,Compton
5.75325511225696444549127e-04,2.746e-01,1.100e+02,-4.294e+01,1.965e+01,PhotoElectric
5.75651136615845638276612e-04,1.003e-01,-1.173e+02,1.426e+01,2.353e+01,Compton
5.76064276276440465247852e-04,1.180e-02,-1.131e+02,6.855e+01,-1.643e+01,Compton
5.76064309335990029289909e-04,0.000e+00,-1.197e+02,7.585e+01,-1.727e+01,RayleighScattering
5.76064318610904849832233e-04,0.000e+00,-1.217e+02,7.779e+01,-1.738e+01,RayleighScattering
5.76064356037232837108586e-04,6.700e-02,-1.296e+02,8.578e+01,-1.783e+01,Compton
5.76064362636530334464691e-04,1.287e-01,-1.304e+02,8.398e+01,-1.762e+01,PhotoElectric
5.76528995635211733740422e-04,1.290e-01,-1.021e+02,2.973e+01,2.618e+01,PhotoElectric
5.76978884699474721224621e-04,3.552e-01,-1.055e+02,-7.854e+01,-6.204e+01,PhotoElectric
5.78119270974619789589533e-04,3.322e-01,1.001e+02,-2.089e+01,-4.922e+01,Compton
5.78334203226772984758608e-04,5.111e-01,-1.103e+02,-1.731e+01,4.344e+01,PhotoElectric
5.78359821352447179589051e-04,1.332e-01,-1.009e+02,4.841e+01,1.945e+01,Compton
5.78359866038216153573404e-04,1.535e-01,-1.103e+02,4.347e+01,1.128e+01,Compton
5.78359870986451659810590e-04,2.242e-02,-1.112e+02,4.298e+01,1.237e+01,Compton
5.78359890256441343606153e-04,2.041e-01,-1.117e+02,4.348e+01,1.811e+01,PhotoElectric
5.78587203850745943750633e-04,1.116e-01,1.101e+02,-6.507e+01,-3.872e+00,Compton
5.78587221469055424348527e-04,1.371e-01,1.137e+02,-6.888e+01,-3.022e+00,Compton
5.78587260049495590713553e-04,2.610e-01,1.154e+02,-7.473e+01,-1.286e+01,PhotoElectric
5.79392885346722229765459e-04,3.389e-01,-1.060e+02,-6.891e+01,5.230e+01,Compton
5.79392896042454832311597e-04,1.707e-01,-1.045e+02,-6.675e+01,5.049e+01,PhotoElectric
5.79475651871043449629706e-04,1.731e-01,-1.042e+02,5.026e+01,-9.813e+00,Compton
5.79475683849672829582589e-04,0.000e+00,-1.108e+02,5.325e+01,-1.610e+01,RayleighScattering
5.79475702606124841789748e-04,0.000e+00,-1.149e+02,5.448e+01,-1.966e+01,RayleighScattering
5.79475706089701333295627e-04,7.476e-02,-1.156e+02,5.492e+01,-2.032e+01,Compton
5.79475728629801328101179e-04,0.000e+00,-1.151e+02,6.118e+01,-2.281e+01,RayleighScattering
5.79475742141073940985607e-04,2.623e-01,-1.139e+02,6.469e+01,-2.442e+01,PhotoElectric
5.79560363485342967468372e-04,5.110e-01,-1.279e+02,-6.708e+01,6.089e+00,PhotoElectric
5.79626484819970705895942e-04,5.114e-01,1.154e+02,-7.977e+01,2.412e+01,PhotoElectric
5.79773338440356476169990e-04,5.114e-01,1.007e+02,1.780e+00,3.032e+01,PhotoElectric
5.79821864241350363490535e-04,1.266e-01,-1.022e+02,-7.154e+01,-4.195e+01,PhotoElectric
5.79840181979053765660981e-04,1.772e-01,-1.088e+02,3.034e+01,-5.958e+01,Compton
5.80335135317646051179852e-04,5.855e-02,1.079e+02,9.941e+01,-2.885e+01,Compton
5.80406098827252912505936e-04,3.788e-03,1.380e+02,6.442e+01,6.557e+01,Compton
5.80406099676857370472938e-04,1.936e-01,1.379e+02,6.450e+01,6.534e+01,PhotoElectric
5.80507241316271399046711e-04,1.763e-01,1.025e+02,4.946e+01,6.409e+01,Compton
5.80507298339093952277423e-04,3.353e-01,1.025e+02,6.652e+01,6.295e+01,PhotoElectric
5.80816987337811176453362e-04,2.330e-01,1.215e+02,6.332e+01,-1.996e+01,Compton
5.80816994203647960111347e-04,9.965e-02,1.226e+02,6.245e+01,-2.146e+01,Compton
5.80817007886845005151799e-04,1.787e-01,1.204e+02,6.462e+01,-2.419e+01,PhotoElectric
5.81348602190504904277391e-04,2.252e-01,1.036e+02,2.316e+01,5.163e+01,Compton
5.81348603390777641380938e-04,1.121e-01,1.036e+02,2.302e+01,5.130e+01,Compton
5.81348621011935971607254e-04,1.718e-01,1.087e+02,2.391e+01,5.252e+01,PhotoElectric
5.81352060801113425074493e-04,1.081e-01,1.016e+02,1.289e+00,-5.696e+01,PhotoElectric
5.81950113259493712752901e-04,3.271e-01,-1.083e+02,1.798e+01,-2.762e+01,PhotoElectric
5.82200912566643077189488e-04,1.227e-01,-1.112e+02,-5.343e+01,1.627e+01,Compton
5.82200935678526794794796e-04,1.095e-02,-1.155e+02,-4.820e+01,1.780e+01,Compton
5.82201014661589831729327e-04,2.522e-01,-1.228e+02,-2.889e+01,2.935e+01,PhotoElectric
5.82809643976920288208077e-04,1.743e-02,-1.086e+02,9.928e+00,-4.045e+01,Compton
5.82809685334280858266809e-04,2.949e-01,1.159e+02,3.013e+00,-5.754e+01,Compton
5.82809693576113205075451e-04,2.170e-01,1.152e+02,4.648e+00,-5.583e+01,PhotoElectric
5.83025907000213252512344e-04,6.073e-02,1.375e+02,-9.440e+01,2.784e+01,Compton
5.83154375431469448702593e-04,9.211e-02,1.007e+02,9.909e+01,-4.276e+01,Compton
5.83264315035183166478772e-04,1.684e-01,1.119e+02,5.518e+01,6.118e+00,Compton
5.83264347087273965671017e-04,3.389e-01,1.209e+02,5.211e+01,4.699e+00,PhotoElectric
5.83343700714042401322956e-04,3.046e-01,-1.012e+02,-5.901e+01,2.083e+01,PhotoElectric
5.83525205219245562612840e-04,3.043e-01,1.049e+02,-6.205e+01,1.454e+01,PhotoElectric
5.83583692187160927612732e-04,5.110e-01,1.022e+02,-1.085e+01,7.198e+01,PhotoElectric
5.83583606722217862299018e-04,1.413e-02,-1.038e+02,-7.809e+01,3.341e+01,Compton
5.83672454180123880494724e-04,3.251e-01,1.277e+02,1.308e+01,7.294e+01,Compton
5.83672468404145472140043e-04,7.639e-02,1.239e+02,1.435e+01,7.420e+01,Compton
5.83672479488776840307607e-04,1.078e-01,1.269e+02,1.415e+01,7.287e+01,PhotoElectric
5.83893096369161065765929e-04,0.000e+00,-1.068e+02,-6.604e+01,3.014e+01,RayleighScattering
5.83893179067109815115477e-04,2.086e-01,-1.267e+02,-8.001e+01,3.506e+01,Compton
5.83893236702609161326016e-04,1.046e-02,-1.387e+02,-6.794e+01,3.781e+01,Compton
5.84966087162001923197008e-04,3.352e-01,1.136e+02,-2.812e+01,4.477e+01,Compton
5.84966092294363689679804e-04,3.274e-02,1.124e+02,-2.808e+01,4.565e+01,Compton
5.84966097915076135502210e-04,1.445e-01,1.122e+02,-2.954e+01,4.646e+01,PhotoElectric
5.85287664893873013811920e-04,8.269e-02,-1.281e+02,8.066e+01,-2.488e+01,Compton
5.85287685069047804164999e-04,2.228e-01,-1.308e+02,8.392e+01,-2.926e+01,Compton
5.85287687884457927083026e-04,2.058e-01,-1.313e+02,8.338e+01,-2.897e+01,PhotoElectric
5.85687129744225445926453e-04,1.573e-01,-1.025e+02,-1.044e+01,1.741e+01,PhotoElectric
5.85973006535421342064196e-04,8.778e-02,-1.119e+02,3.478e+01,2.596e+01,Compton
5.85973067693879088972675e-04,1.085e-02,-1.175e+02,4.426e+01,4.061e+01,Compton
5.85973069649588229612647e-04,1.794e-01,-1.176e+02,4.446e+01,4.116e+01,Compton
5.86448361916712792088480e-04,2.226e-02,1.087e+02,7.982e+01,-1.775e+00,Compton
5.86448377576042744613316e-04,1.058e-01,1.130e+02,8.172e+01,-1.532e+00,Compton
5.86448424208778937120889e-04,3.823e-01,1.249e+02,7.847e+01,4.995e+00,PhotoElectric
5.86452165067436284075220e-04,1.489e-01,1.061e+02,3.624e+01,-5.829e+01,Compton
5.86452166527526037170803e-04,2.540e-01,1.060e+02,3.586e+01,-5.850e+01,PhotoElectric
5.86451882534700470392397e-04,2.716e-01,-1.081e+02,-3.440e+01,2.476e+01,Compton
5.86451908403375510997479e-04,2.367e-01,-1.029e+02,-3.990e+01,2.642e+01,PhotoElectric
5.86740277664939960042267e-04,1.049e-01,-1.299e+02,-1.887e+01,-5.858e+01,Compton
5.86740280852136018331644e-04,8.819e-02,-1.308e+02,-1.900e+01,-5.848e+01,Compton
5.86945428127463777329131e-04,5.132e-01,1.120e+02,-2.502e+01,6.347e+00,PhotoElectric
5.87395039620918521343362e-04,2.282e-01,1.071e+02,5.614e+01,-4.679e+01,PhotoElectric
5.88032168187743622782271e-04,1.512e-01,1.046e+02,-7.109e+01,-4.339e+01,PhotoElectric
5.88233023192470910571472e-04,5.108e-01,-1.135e+02,4.125e+01,4.600e+01,PhotoElectric
5.88271089320689210926119e-04,0.000e+00,1.000e+02,1.436e+01,3.052e+01,msc
5.88271089376110590217495e-04,1.057e-02,1.000e+02,1.436e+01,3.053e+01,msc
5.88271089429028763533036e-04,6.016e-03,1.000e+02,1.435e+01,3.053e+01,msc
5.88271089481977186089190e-04,9.960e-03,1.000e+02,1.434e+01,3.054e+01,msc
5.88271089509723329145918e-04,4.457e-03,1.000e+02,1.435e+01,3.055e+01,msc
5.88271089510987183618385e-04,2.286e-04,1.000e+02,1.435e+01,3.055e+01,msc
5.88271089511003555071189e-04,2.976e-06,1.000e+02,1.435e+01,3.055e+01,Transportation
5.88271091815339964258003e-04,1.274e-05,1.001e+02,1.471e+01,3.055e+01,msc
5.88271091861132435635318e-04,1.031e-02,1.001e+02,1.472e+01,3.054e+01,msc
5.88271091908429345947174e-04,1.272e-02,1.001e+02,1.473e+01,3.054e+01,msc
5.88271091955803126193059e-04,1.997e-03,1.001e+02,1.474e+01,3.053e+01,msc
5.88271092003188182141538e-04,1.744e-02,1.001e+02,1.474e+01,3.052e+01,msc
5.88271092050665720535330e-04,5.462e-03,1.001e+02,1.473e+01,3.052e+01,msc
5.88271092098168195579089e-04,1.028e-03,1.001e+02,1.472e+01,3.053e+01,msc
5.88271092145675224271972e-04,1.717e-02,1.001e+02,1.472e+01,3.054e+01,msc
5.88271092193108744057561e-04,4.908e-03,1.000e+02,1.473e+01,3.054e+01,msc
5.88271092240545516449668e-04,1.318e-02,1.000e+02,1.474e+01,3.054e+01,msc
5.88271092287971555240267e-04,2.472e-03,1.000e+02,1.475e+01,3.055e+01,msc
5.88271092316986540099455e-04,6.821e-03,1.000e+02,1.475e+01,3.055e+01,msc
5.88271092317305837639252e-04,6.231e-05,1.000e+02,1.475e+01,3.055e+01,msc
5.88460096880596712082268e-04,2.262e-01,-1.209e+02,-6.885e+00,-7.292e+01,Compton
5.88460109652635455536329e-04,1.010e-01,-1.214e+02,-1.037e+01,-7.443e+01,Compton
5.88460116890236056841346e-04,1.850e-01,-1.221e+02,-9.514e+00,-7.630e+01,PhotoElectric
5.88460162944688084003808e-04,2.814e-01,1.055e+02,-1.639e+01,-2.916e+00,Compton
5.88460164373981508070810e-04,2.285e-01,1.053e+02,-1.654e+01,-2.577e+00,PhotoElectric
5.88629684165484375578392e-04,4.918e-03,1.010e+02,-6.884e+01,6.276e+01,Compton
5.88629714119372812047848e-04,2.896e-01,1.072e+02,-7.513e+01,6.454e+01,Compton
5.88629730957010758284065e-04,8.950e-02,1.088e+02,-7.217e+01,6.076e+01,Compton
5.88629748276531467379713e-04,1.279e-01,1.106e+02,-7.272e+01,6.559e+01,PhotoElectric
5.88785623136170574096204e-04,3.187e-01,1.221e+02,6.814e+01,-9.598e+00,Compton
5.88785624035532539205517e-04,1.932e-01,1.220e+02,6.789e+01,-9.574e+00,PhotoElectric
5.89096447719077956524381e-04,7.720e-02,-1.039e+02,-7.159e+00,-7.526e+01,Compton
5.89256345307706715097584e-04,1.721e-01,-1.191e+02,6.121e+01,9.114e+00,Compton
5.89256376630693887858081e-04,2.423e-01,-1.229e+02,5.958e+01,1.758e+01,PhotoElectric
5.89261274600021752595458e-04,9.076e-03,1.023e+02,3.122e+01,-6.380e+01,Compton
5.89261313721386971106742e-04,3.027e-01,1.112e+02,3.881e+01,-6.489e+01,Compton
5.89261326394878133874689e-04,2.010e-01,1.117e+02,3.533e+01,-6.345e+01,PhotoElectric
5.89261230590966021344879e-04,0.000e+00,-1.023e+02,-8.479e+01,-4.415e+01,RayleighScattering
5.89261313190464659783618e-04,2.240e-01,-1.233e+02,-9.775e+01,-4.198e+01,Compton
5.89476472683479616257451e-04,3.315e-01,-1.059e+02,7.072e+01,-1.950e+01,Compton
5.89476483271641690797615e-04,3.190e-02,-1.056e+02,6.776e+01,-1.838e+01,Compton
5.89476483687511503342660e-04,1.477e-01,-1.057e+02,6.775e+01,-1.827e+01,PhotoElectric
5.89637982344109546142819e-04,3.202e-01,-1.056e+02,5.151e+01,2.335e+01,Compton
5.89638011847615846512671e-04,1.898e-01,-1.049e+02,5.171e+01,1.454e+01,PhotoElectric
5.89771962328718016635443e-04,2.991e-01,1.052e+02,4.625e+01,-7.572e+01,PhotoElectric
5.89812321538344340975113e-04,3.333e-01,1.013e+02,-3.757e+00,-4.110e+01,Compton
5.89812323091614331901922e-04,4.189e-02,1.009e+02,-3.918e+00,-4.091e+01,Compton
5.89842918897877637601779e-04,5.122e-02,-1.004e+02,-2.178e+01,2.019e+01,Compton
5.89843050932258570508149e-04,3.102e-02,-1.390e+02,-3.011e+01,2.232e+01,Compton
5.89843032535889723842748e-04,2.939e-01,1.154e+02,-7.905e+01,2.573e+01,Compton
5.89843039254931713298580e-04,2.159e-01,1.152e+02,-7.710e+01,2.616e+01,PhotoElectric
5.89869980456029759444125e-04,2.021e-01,-1.126e+02,-4.612e+01,6.486e+01,Compton
5.89870015125510153627952e-04,1.068e-02,-1.212e+02,-4.036e+01,6.369e+01,Compton
5.89870020416633487371494e-04,2.976e-01,-1.224e+02,-3.965e+01,6.300e+01,PhotoElectric
5.90346920250374657471171e-04,2.558e-01,-1.024e+02,-1.151e+01,7.504e+01,Compton
5.90346929840858121278646e-04,2.357e-01,-1.042e+02,-1.237e+01,7.295e+01,PhotoElectric
5.90356033949552584660925e-04,1.011e-01,1.005e+02,4.037e+01,-1.277e+01,Compton
5.91277950465516266218002e-04,4.375e-02,1.125e+02,9.005e+00,6.638e+01,Compton
5.91277974185153631578316e-04,4.664e-01,1.172e+02,4.210e+00,6.868e+01,PhotoElectric
5.91277909749964567832914e-04,1.519e-01,-1.088e+02,8.487e+01,-1.263e+01,Compton
5.91277982313411680850845e-04,0.000e+00,-1.136e+02,9.047e+01,-3.308e+01,RayleighScattering
5.91277993937832724649639e-04,5.874e-03,-1.148e+02,9.118e+01,-3.629e+01,Compton
